Sample File	D:\OlinCollege\All_data\OlinCollege\Austin Air PREFILTER\High 1 (Candle).S80
Classifier Model	3080
DMA Model	3085
DMA Inner Radius(cm)	0.00937
DMA Outer Radius(cm)	0.01905
DMA Characteristic Length(cm)	0.04987
CPC Model	3775 Low Flow
Gas Viscosity (kg/(m*s))	1.822e-005
Mean Free Path (m)	6.642e-008
Channels/Decade	64
Multiple Charge Correction	TRUE
Nanoparticle Aggregate Mobility Analysis	FALSE
Diffusion Correction	TRUE
Gas Density	0.0012
Units	dw/dlogDp
Weight	Number
Sample #	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22
Date	03/25/17	03/25/17	03/25/17	03/25/17	03/25/17	03/25/17	03/25/17	03/25/17	03/25/17	03/25/17	03/25/17	03/25/17	03/25/17	03/25/17	03/25/17	03/25/17	03/25/17	03/25/17	03/25/17	03/25/17	03/25/17	03/25/17
Start Time	14:56:55	15:01:58	15:06:58	15:11:58	15:16:58	15:21:58	15:26:58	15:31:58	15:36:58	15:41:58	15:46:58	15:51:58	15:56:58	16:01:58	16:06:58	16:11:58	16:16:58	16:21:58	16:26:58	16:31:58	16:36:58	16:41:58
Diameter Midpoint
 16.8	1542.45	3167.15	2587.7	2286.4	3055.35	4459.48	4432.97	3639.35	1845.27	1071.77	770.467	330.85	441.133	330.85	330.85	330.85	330.85	441.133	220.567	0	330.85	220.567
 17.5	1793.11	1923.56	3700.09	3422.63	2335.08	3038.67	3977.56	4100.62	1467.9	1365.02	617.285	249.897	205.762	617.285	102.881	102.881	0	308.642	205.762	308.642	925.927	308.642
 18.1	919.843	2477.48	2553.67	2893.18	3342.45	3267.65	4060.12	3397.33	1461.53	1057.18	490.499	247.092	288.322	192.215	192.215	288.322	192.215	96.1073	288.322	288.322	586.606	288.322
 18.8	1486.17	2479.72	2656.37	3367.16	3199.84	2678.41	2647.04	3739.93	1601.61	900.151	620.775	180.03	360.06	0	248.002	90.0151	540.091	180.03	698.078	360.06	350.729	90.0151
 19.5	801.083	2955.36	2236.15	2151.73	3007.49	2987.64	2995.88	2163.34	1382.93	928.57	422.077	253.246	337.662	337.662	189.503	253.246	84.4155	84.4155	527.165	168.831	454.358	84.4155
 20.2	1506	1920.96	2140.1	2770.53	2108.57	3078.36	2297.4	2664.64	1475.69	554.842	79.2631	317.052	396.316	158.526	553.614	79.2631	79.2631	396.316	0	317.052	207.479	317.052
 20.9	733.145	2792.46	2336.46	2341.92	2803.18	1914.03	2669.2	2155.77	1412.49	814.154	519.999	338.184	295.835	519.368	75.1789	218.916	593.888	294.733	0	146.237	444.862	444.325
 21.7	841.918	2468.23	2468.86	2613.31	2248.01	3006.22	1883.86	2455.23	1034.75	703.511	145.616	660.962	209.362	558.638	206.286	205.914	139.74	67.0208	208.763	279.706	351.006	279.556
 22.5	1401.29	2063.59	1538.62	1757.45	2657.87	2537.43	2712.9	2034.62	1043.82	449.657	647.972	237.607	128.996	261.939	194.737	327.806	325.885	0	326.523	130.901	195.496	195.492
 23.3	1259.05	1927.56	1698.11	1852.78	1857.56	1665.5	2566.31	2308.04	799.412	248.004	433.151	269.65	245.753	432.24	184.293	4.59212	433.669	369.317	122.202	121.395	185.013	184.307
 24.1	1156.88	1180.72	1636.05	2029.97	1720.23	1235.11	1827.38	1997.27	983.892	289.456	405.813	581.903	0	290.207	170.841	167.019	231.651	287.908	289.496	114.683	406.58	113.82
 25.0	821.067	826.583	951.858	852.731	2252.44	1996.56	1466.57	1663.52	822.114	323.299	162.566	49.3113	218.384	272.517	163.315	108.712	164.369	108.085	330.752	107.842	110.196	164.92
 25.9	931.456	1482.18	1238.02	1493.94	1607.09	1789.24	2121.25	2134.51	645.574	204.967	367.605	334.083	262.696	262.246	210.177	210.94	105.352	418.309	420.414	51.1667	208.247	205.904
 26.9	889.088	855.592	1022.91	1426.98	1793.69	1509	1607.11	1333.56	921.803	548.105	298.853	179.179	98.5563	147.948	99.7137	198.302	197.406	0	338.526	49.2422	146.148	46.3091
 27.9	889.861	1589.91	1413.95	1395.59	1548.99	1642.76	1505.54	1834.23	469.037	228.554	186.864	188.057	281.977	91.8534	235.408	235.428	92.0934	43.5558	294.397	139.566	93.0859	373.262
 28.9	799.51	972.17	1288.91	1344.17	2048.31	1370.91	1766.48	1554.89	572.639	261.627	175.98	179.095	131.943	176.589	223.538	239.156	43.2032	131.739	314.317	133.837	270.227	88.4338
 30.0	909.548	486.322	1159.55	1008.16	1124.47	1858.44	1102.5	1075.78	932.993	418.661	122.646	124.166	168.955	170.366	37.2717	350.582	170.151	252.276	124.904	211.579	169.54	210.134
 31.1	522.695	1325.67	1261.87	1001.42	1321.51	1316.28	1266.34	1080.92	634.115	404.361	159.286	119.66	80.01	200.012	287.855	302.318	40.5155	203.434	121.107	70.2575	0	80.2398
 32.2	896.642	1070.03	969.419	1156.56	1540.43	886.141	1182.53	1509.56	546.733	227.458	186.119	74.3961	154.57	78.4845	156.006	74.7808	192.049	0	153.231	43.8755	117.761	116.338
 33.4	741.666	1141.21	918.705	985.219	1097.54	1389.38	1401.51	1131.77	439.205	30.4839	99.152	104.61	146.555	146.856	110.667	144.014	72.5781	186.653	107.173	149.505	74.0851	110.299
 34.6	285.579	1056.56	1015.29	910.954	1284.12	928.257	1521.52	858.486	491.774	134.856	171.238	143.185	67.7922	104.396	214.768	69.0996	109.144	212.805	139.975	105.599	138.684	147.246
 35.9	466.653	1239.96	622.329	1137.13	979.775	1067.21	983.069	1058.47	437.742	405.034	165.884	270.84	168.62	212.131	135.531	98.2607	92.4388	133.114	97.063	132.487	31.4205	61.1328
 37.2	680.341	567.74	629.812	906.56	652.788	920.131	765.167	1053.88	312.224	227.782	63.9884	124.634	28.9258	56.5572	33.6375	0	0	131.509	65.8306	60.2723	99.9199	192.676
 38.5	511.906	933.772	991.852	889.655	827.866	1016.05	654.978	752.982	428.248	139.614	84.9991	56.1172	61.3161	91.3091	22.3953	90.1056	119.03	89.6963	31.2276	27.9824	157.865	121.778
 40.0	362.682	1021.02	934.129	1246.38	764.602	623.538	1009.15	752.291	280.651	264.166	86.7657	56.8799	85.411	87.8611	58.9586	54.5593	89.2372	118.307	57.8466	89.8662	56.9534	214.541
 41.4	454.075	463.999	499.449	902.254	827.436	855.298	835.369	845.818	367.886	282.316	145.27	55.3001	115.92	145.569	78.5676	113.39	58.6156	111.688	83.6095	57.5011	53.0292	52.1123
 42.9	506.115	778.543	693.12	875.133	934.795	869.768	579.506	491.759	327.446	308.573	168.583	127.013	83.2067	24.6193	164.012	113.14	57.0064	162.831	112.673	86.3051	49.078	136.744
 44.5	501.248	546.905	809.182	859.185	892.544	866.3	1015.87	929.85	425.622	171.245	107.695	93.9777	51.7433	164.494	11.3986	50.0129	0	47.7557	50.7423	106.129	160.338	50.5349
 46.1	424.971	963.659	309.811	806.772	822.195	605.251	871.15	852.694	277.84	219.601	230.255	74.5651	73.9333	0	45.2494	75.5723	101.643	132.345	98.0091	73.4749	22.385	47.5894
 47.8	282.87	621.887	681.123	607.204	774.85	787.285	775.231	736.438	260.333	128.094	284.299	199.261	79.279	70.3873	45.3679	150.689	67.9186	25.2948	123.11	19.5473	0	48.2126
 49.6	138.041	542.006	591.252	678.545	597.932	958.376	999.605	883.175	309.932	174.777	193.214	14.2658	86.4279	93.0048	49.5704	44.6194	93.7163	72.8364	72.5477	43.7368	123.076	73.0231
 51.4	316.692	750.373	472.978	577.676	668.826	645.982	510.259	442.12	164.645	189.765	117.017	93.599	69.9946	20.5925	44.8431	111.65	93.1853	117.317	142.909	95.8703	70.1785	20.988
 53.3	300.219	545.596	573.228	986.114	819.737	775.912	726.176	507.138	336.031	135.281	129.394	135.398	92.7352	66.8624	66.3623	36.2198	114.322	6.57719	20.4731	111.013	0	112.942
 55.2	311.636	338.939	578.026	471.015	497.544	608.988	620.908	661.955	304.849	243.665	82.6374	133.182	0	58.2664	82.0282	79.9148	154.323	98.2689	0	63.8946	16.846	125.863
 57.3	558.667	333.131	662.737	709.114	543.625	661.65	798.71	664.431	317.381	163.696	100.697	58.0031	125.92	84.7545	35.7243	90.2863	61.1385	66.7216	36.6276	38.7667	64.2677	0
 59.4	236.219	362.469	354.163	543.773	363.619	731.659	680.484	600.904	313.038	225.921	31.8228	77.737	33.582	21.3122	41.5114	103.046	15.4326	77.3309	83.3733	36.376	62.0588	78.764
 61.5	176.683	547.883	637.02	475.718	785.695	648.873	626.598	539.333	133.44	96.5533	55.2703	0	39.5944	64.1063	15.6975	0	0	104.189	37.6358	0	105.369	106.32
 63.8	284.534	541.457	586.832	355.938	650.556	605.981	784.901	304.694	272.722	76.2036	29.4888	54.5093	27.3692	18.9421	12.8476	56.5507	15.5124	119.581	10.0941	0	79.0717	37.756
 66.1	236.159	489.348	548.764	557.113	480.509	650.818	649.127	356.081	206.942	111.465	37.3185	12.9243	54.4984	16.3903	58.5988	57.452	34.0071	26.0857	104.389	118.835	37.5541	70.6566
 68.5	280.395	400.348	560.877	478.067	600.832	675.791	625.3	417.932	35.8441	59.0602	80.1476	117.473	79.7605	35.1645	115.119	39.7082	86.4205	11.024	79.4884	9.87257	52.6077	48.1786
 71.0	350.036	456.673	532.987	440.112	512.101	405.396	539.707	504.574	278.936	134.883	35.8147	28.3697	53.4742	104.945	0	49.9855	97.006	0	38.9503	113.382	0	17.7704
 73.7	241.114	403.697	349.311	313.523	400.606	719.844	601.442	481.53	91.9073	103.791	105.536	82.7865	47.3175	30.9587	13.2707	50.1217	26.3872	45.9313	13.5028	4.41288	47.7411	25.6819
 76.4	254.744	221.587	390.612	338.279	432.756	490.222	507.807	397.017	175.316	69.554	78.5096	61.1813	12.038	32.6022	50.6662	119.438	48.7668	37.5781	47.7444	26.6495	8.91501	31.0449
 79.1	256.553	363.962	327.122	407.393	471.885	409.322	350.811	358.343	79.8292	50.4169	48.2852	54.9076	24.4675	37.15	30.7614	65.5085	27.4982	66.1579	9.91391	87.5834	10.0071	58.6964
 82.0	221.23	270.64	363.728	240.55	317.766	401.409	343.099	244.075	183.594	102.613	89.6911	35.5739	78.9318	110.904	107.905	64.2333	76.9337	10.8964	35.9681	12.3204	69.1454	73.2788
 85.1	223.576	395.4	439.976	533.177	573.119	275.567	248.575	288.659	129.741	124.88	81.6036	84.2539	59.2259	0	44.498	6.95452	29.0591	4.87233	71.3193	61.1748	0	138.607
 88.2	164.831	162.99	223.521	449.754	490.663	471.483	321.496	244.785	102.5	97.6157	79.373	60.1355	72.6247	6.57528	2.40779	63.1326	49.4464	99.2554	12.409	45.2524	37.541	23.1783
