0.33204,0.3727,0.52498,0.41457,0.69655,0.69782,0.70126,0.72546
0.52491,0.53988,0.55317,0.57593,0.6936,0.66499,0.64679,0.64706
1.5686,1.7944,2.1381,2.6867,1.6133,1.9579,2.4493,2.2592
0.32002,0.28982,0.27926,0.33724,0.47926,0.39219,0.35348,0.45204
1.2711,1.3078,1.338,1.3893,1.1115,1.1476,1.1741,1.313
0.47819,0.47097,0.49531,0.52574,0.96959,0.90583,0.86908,0.85924
0.054508,0.043655,0.054804,0.01513,0.28848,0.16338,0.10003,0.04373
0.024946,0.012317,0.0088959,0.00099811,0,0,0,0
0.5551,0.5769,0.64204,0.66182,0.86559,0.86805,0.89352,0.92361
