Sample File	D:\OlinCollege\All_data\OlinCollege\Austin Air NO PREFILTER\High2.S80
Classifier Model	3080
DMA Model	3085
DMA Inner Radius(cm)	0.00937
DMA Outer Radius(cm)	0.01905
DMA Characteristic Length(cm)	0.04987
CPC Model	3775 Low Flow
Gas Viscosity (kg/(m*s))	1.822e-005
Mean Free Path (m)	6.642e-008
Channels/Decade	64
Multiple Charge Correction	TRUE
Nanoparticle Aggregate Mobility Analysis	FALSE
Diffusion Correction	TRUE
Gas Density	0.0012
Units	dw/dlogDp
Weight	Number
Sample #	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22
Date	03/15/17	03/15/17	03/15/17	03/15/17	03/15/17	03/15/17	03/15/17	03/15/17	03/15/17	03/15/17	03/15/17	03/15/17	03/15/17	03/15/17	03/15/17	03/15/17	03/15/17	03/15/17	03/15/17	03/15/17	03/15/17	03/15/17
Start Time	19:27:31	19:32:35	19:37:35	19:42:36	19:47:35	19:52:35	19:57:35	20:02:35	20:07:35	20:12:35	20:17:35	20:22:35	20:27:35	20:32:35	20:37:35	20:42:35	20:47:35	20:52:35	20:57:35	21:02:35	21:07:35	21:12:35
Diameter Midpoint
 18.8	1588.9	1576.19	968.123	1080.18	1170.2	1862.32	1508.21	11219.8	2138.32	890.82	0	180.03	90.0151	90.0151	270.045	90.0151	0	180.03	90.0151	90.0151	90.0151	90.0151
 19.5	2131.06	1982.9	1741.26	1519.48	1688.31	1382.93	695.995	9710.23	2046.64	844.155	337.662	168.831	84.4155	84.4155	0	168.831	337.662	84.4155	0	253.246	84.4155	0
 20.2	2058.39	1425.51	1396.43	396.316	1347.47	1075.69	871.894	9480.87	2218.14	792.631	158.526	79.2631	0	79.2631	0	79.2631	158.526	79.2631	158.526	0	0	78.0351
 20.9	2629.42	2135.72	1327.72	1447.85	1405.72	1111.15	408.792	7511.57	1996.34	813.749	148.57	148.491	223.552	74.5172	221.849	72.2698	223.026	0	148.509	223.552	72.258	149.62
 21.7	2179.52	2171.58	2169.34	871.186	620.46	976.176	877.416	6729.77	1750.84	624.598	0	139.185	0	138.585	138.539	69.5505	70.1984	67.0755	0	5.91178	68.3131	0
 22.5	2191.67	1453.05	1335.38	970.297	821.894	913.592	583.4	4282.65	1889.52	849.472	259.313	130.292	194.815	65.7959	130.295	236.93	65.2474	131.606	63.796	57.168	131.636	65.7809
 23.3	1732.19	1874.33	889.142	738.977	880.181	859.934	305.841	6025.18	1228.03	495.174	182.027	244.953	0	185.019	0	83.7418	124.314	123.599	183.606	122.156	122.167	59.9686
 24.1	1938.52	1454.78	1024.58	476.767	570.983	462.707	284.102	5183.83	1711.22	611.101	231.65	56.1948	57.7953	115.506	58.5122	114.587	173.991	0	56.1609	0	0	173.952
 25.0	1330.25	1329.98	1259.75	1004.08	657.178	715.256	329.193	4576.41	1394.16	567.616	440.437	0	221.301	110.182	0	110.282	53.8463	55.3876	0	55.5192	52.2101	109.278
 25.9	1808.95	993.799	1343.34	684.991	852.919	779.062	725.122	2990.55	1542.13	413.578	105.184	208.595	105.342	50.0564	156.409	0	206.754	101.931	105.392	105.445	0	153.961
 26.9	2215.24	1425.86	832.454	857.16	869.995	893.977	541.92	3119.18	1333.46	247.381	99.4821	0	34.4219	47.2951	46.6558	0	48.1983	47.4114	0	48.3949	98.5773	49.2224
 27.9	1126.13	1612.12	1222.76	1090.29	656.541	512.076	365.555	2985.89	1235.06	279.561	380.885	50.3657	56.5917	186.15	46.7053	0	92.0101	45.4324	138.601	144.435	92.2037	186.992
 28.9	1977.29	1761.64	1112.88	903.468	900.16	674.389	219.932	3621.72	1068.23	277.263	220.394	222.086	0	224.835	90.723	0	42.2123	42.5301	88.5599	85.1122	89.6648	42.5082
 30.0	1720.34	1999.37	1027.67	736.23	764.682	762.054	419.82	2994.3	1269.24	449.224	35.1126	41.0701	0	0	128.776	169.959	39.768	83.7597	39.7365	0	170.849	43.0329
 31.1	1804.2	1290.16	963.734	634.348	736.435	430.296	232.284	2048.68	769.908	472.743	123.151	81.4637	81.1258	122.466	121.369	38.6662	0	205.274	161.645	114.81	120.534	164.581
 32.2	1269.44	1282.6	891.581	576.493	543.101	466.326	110.817	2513.1	721.271	365.325	233.017	79.1	155.741	0	78.0719	115.525	34.4772	0	115.656	85.0847	0	0
 33.4	1595.09	1442.05	965.264	730.563	667.603	523.879	253.11	2562.85	1150.78	104.567	226.086	188.243	110.194	74.8678	74.0743	74.983	0	36.9503	146.246	110.133	110.313	112.31
 34.6	1193.47	1271.92	665.376	827.489	647.646	244.299	388.468	2622	564.288	355.492	107.389	106.821	32.5157	69.6957	0	112.393	70.258	105.319	107.523	32.0357	178.068	71.9768
 35.9	1068.15	1046.3	696.041	767.887	363.352	254.991	173.325	2247.84	710.96	449.527	170.851	29.8206	32.7461	32.0314	0	29.1917	63.8462	0	68.3997	0	137.177	67.4027
 37.2	973.037	1108.27	1053.35	811.829	454.306	462.13	483.036	2536.92	714.874	324.317	0	94.4433	0	99.0797	65.8495	66.0705	163.323	133.641	0	0	61.4497	166.397
 38.5	1023.69	787.918	711.561	499.426	467.075	341.235	343.284	2371.26	615.824	123.982	28.1824	27.9377	125.35	94.6682	125.268	128.144	65.144	95.5825	94.0003	61.0475	60.2849	28.7799
 40.0	1109.4	1140.95	691.472	386.563	481.677	325.592	456.873	2279.38	686.645	143.364	88.1375	28.2911	60.7205	119.883	25.9416	28.4297	89.1416	59.6945	122.061	54.6875	88.7924	88.745
 41.4	949.53	771.743	777.504	543.779	428.915	144.553	173.6	2325.33	581.188	321.798	54.7737	26.0875	169.136	57.1179	0	0	85.2355	78.4929	55.4025	60.2393	28.7005	87.4274
 42.9	967.426	710.447	320.945	592.766	538.716	305.729	281.208	2264.09	342.851	218.277	227.975	52.2557	91.636	25.2648	0	52.9961	85.3823	62.6729	82.4976	0	28.2416	0
