Sample File	D:\OlinCollege\All_data\OlinCollege\Austin Air NO PREFILTER\High.S80
Classifier Model	3080
DMA Model	3085
DMA Inner Radius(cm)	0.00937
DMA Outer Radius(cm)	0.01905
DMA Characteristic Length(cm)	0.04987
CPC Model	3775 Low Flow
Gas Viscosity (kg/(m*s))	1.822e-005
Mean Free Path (m)	6.642e-008
Channels/Decade	64
Multiple Charge Correction	TRUE
Nanoparticle Aggregate Mobility Analysis	FALSE
Diffusion Correction	TRUE
Gas Density	0.0012
Units	dw/dlogDp
Weight	Number
Sample #	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22
Date	03/15/17	03/15/17	03/15/17	03/15/17	03/15/17	03/15/17	03/15/17	03/15/17	03/15/17	03/15/17	03/15/17	03/15/17	03/15/17	03/15/17	03/15/17	03/15/17	03/15/17	03/15/17	03/15/17	03/15/17	03/15/17	03/15/17
Start Time	15:35:00	15:40:04	15:45:04	15:50:04	15:55:04	16:00:04	16:05:04	16:10:04	16:15:04	16:20:04	16:25:04	16:30:04	16:35:04	16:40:04	16:45:04	16:50:04	16:55:04	17:00:04	17:05:04	17:10:04	17:15:04	17:20:04
Diameter Midpoint
 18.8	3469.88	8038.61	3159.13	2669.08	2367.66	2520.42	2209.67	4823.49	1610.94	990.166	540.091	0	90.0151	698.078	540.091	328.686	518.047	0	180.03	428.032	360.06	90.0151
 19.5	2637.55	6320.37	3144.86	2501	1930.76	2480.33	2501	3999.81	1584.04	844.155	876.435	168.831	168.831	105.087	844.155	221.784	442.749	168.831	84.4155	949.242	422.077	337.662
 20.2	2774.21	6229.02	4059.83	2899.97	3532.85	2028.07	2662.18	3852.35	1762.43	1266.98	366.005	317.052	237.789	396.316	1425.51	524.531	237.789	237.789	79.2631	871.894	554.842	317.052
 20.9	3973.61	5159.83	2921.14	1923.65	2961.76	2856.77	2895.4	4399.45	1318.5	1004.38	557.988	221.87	146.222	591.677	814.373	293.432	143.997	148.471	263.647	738.569	260.297	147.378
 21.7	3378.78	4273.92	2906	2275.62	1943.39	2338.81	2355.96	3703.37	1620.96	1217.11	726.682	349.812	67.7608	275.918	979.451	414.42	277.647	279.658	99.2152	493.502	869.108	208.736
 22.5	2446.93	4878.85	3623.06	2713.31	2621.99	2780.7	2460.71	3747.17	1576.94	1323.82	496.896	130.408	262.593	564.779	1039.53	630.523	657.064	63.846	130.371	645.141	522.7	195.441
 23.3	3642.02	5241.87	2849.29	2249.12	2776.81	2467.33	2160.69	3756.39	1565.91	1150.41	267.427	122.895	246.478	328.117	674.403	82.2798	245.791	184.36	0	743.243	497.52	58.4893
 24.1	3038.88	4190.69	2301.63	2163.93	2552.67	2141.96	1934.16	3939.5	1437.5	836.077	756.604	290.294	116.323	172.431	573.628	262.56	172.57	56.1707	172.512	717.217	573.31	414.758
 25.0	2195.66	4355.64	4179.32	1711.06	1656.01	1797.7	1551.43	4320.3	1482.34	1175.2	379.62	53.0743	166.497	382.056	769.651	459.43	219.542	110.054	0	398.002	384.013	210.094
 25.9	2906.93	4211.38	2198.8	2015.3	1968.09	2279.13	2036.86	3147.86	1731.14	1003.43	412.714	365.921	103.797	172.267	571.678	576.87	205.673	101.088	50.9413	307.906	255.465	100.317
 26.9	2603.16	4154.4	2299.13	1908.38	2053.55	2166.36	2161.08	3796.96	1313.89	1167.08	284.9	249.386	147.732	175.301	862.208	342.577	245.387	47.3759	47.3475	494.564	391.203	246.745
 27.9	2314.39	3740.21	2879.73	1519.84	2166.4	2220.16	1717.67	4268.15	1109.44	1124.59	190.209	334.118	138.759	182.689	390.117	280.921	183.003	139.391	43.4346	413.645	414.191	187.97
 28.9	2175.12	3184.48	1678.6	1849.39	1689.74	1598.48	1493.21	3592.23	1297.65	390.6	420.492	83.1607	226.511	360.591	634.809	436.414	131.47	42.5135	130.961	304.541	358.373	132.867
 30.0	2008.12	3321.75	2113.17	1898.43	1693.69	1433	1669.68	3703.53	1725.06	548.674	407.645	127.182	212.694	337.393	489.409	350.63	380.916	42.595	125.718	499.415	379.006	125.24
 31.1	1878.4	2951.53	1701.16	2128.7	1448.21	1578.04	1972.4	3577.56	1575.05	476.534	408.187	80.431	155.738	316.919	728.471	444.472	201.045	78.9605	119.862	359.065	277.372	122.891
 32.2	2327.24	2683.15	2002.23	1558.09	1633.4	1633.18	1506.57	4244.6	895.267	569.488	305.362	72.348	41.2871	188.279	376.913	191.201	73.3067	114.455	73.6804	346.871	228.085	118.447
 33.4	1661.15	2412.86	1618.34	1345.38	1728.33	1322.7	1490.78	2852.62	943.645	743.161	216.479	72.3446	110.422	292.877	476.066	149.229	145.327	107.596	260.426	514.021	365.584	187.058
 34.6	1376.16	2337.8	1118.4	939.597	1259.23	1469.77	1071.2	3294.4	835.255	773.792	179.816	102.93	32.552	138.038	525.836	240.582	135.388	107.828	137.999	534.83	219.693	184.48
 35.9	1989	1861.08	1617.31	1377.3	1363.04	1064.63	1081.96	2325.21	655.608	564.204	365.771	97.8101	0	266.808	323.437	337.575	98.8191	34.6564	101.46	578.704	196.922	128.878
 37.2	1753.54	2638.3	2197.97	1155.09	1349.73	1161.24	1551.62	2940.41	1168.09	746.119	357.546	130.596	61.5323	264.54	291.707	120.195	197.489	166.327	64.9926	321.977	290.859	192.452
 38.5	1602.38	2332.34	1606.71	1233.71	1035.08	949.73	951.385	2903.99	727.278	624.969	126.131	59.8913	96.0593	178.997	591.288	313.996	188.648	94.0947	92.9089	243.874	345.646	153.849
 40.0	1018.32	1728.68	1191.15	898.5	1345.34	1413.61	1146.59	2497.57	886.435	446.696	360.565	57.9635	122.781	235.217	509.818	118.345	217.452	92.4674	118.66	419.112	425.378	56.6695
 41.4	1460.57	1571.89	1256.76	1009.03	1309.52	1094.25	1477.8	2624.24	1088.94	508.34	106.632	113.271	0	50.9225	366.031	134.91	119.541	87.2653	145.808	339.665	112.641	84.3857
 42.9	1285.52	1632.84	958.877	762.885	964.679	1028.35	1185.57	2301.5	715.234	247.054	189.932	51.2832	68.9006	148.547	278.267	118.176	165.705	0	84.7504	442.436	195.928	107.684
 44.5	1176.12	1542.02	933.693	1154.29	838.234	888.942	1159.79	1790.31	743.83	392.446	72.0478	24.3678	13.7988	309.046	294.908	214.366	112.719	79.1733	78.8002	290.744	268.23	21.3046
 46.1	927.713	1203.55	847.204	899.567	773.415	730.961	651.697	2563.09	918.745	510.828	201.109	159.366	132.746	198.419	377.713	149.908	127.748	77.8594	126.437	164.87	175.529	0
 47.8	774.33	1099.3	993.874	1069.75	983.288	598.848	1142.59	2523.07	741.152	274.746	226.473	48.2823	46.3344	181.825	287.651	68.0748	82.2709	126.037	45.4882	289.428	256.563	23.2586
 49.6	773.037	1058.3	705.414	851.346	819.912	976.215	975.267	2575.43	612.487	343.537	118.055	96.9521	68.8325	103.26	281.173	193.109	190.072	21.3025	145.838	153.99	62.0602	42.7572
 51.4	922.507	1174.89	769.488	770.245	508.902	765.147	943.207	1518.88	607.575	422.668	152.429	120.562	51.4947	187.848	432.753	113.911	96.3442	0	45.4257	171.181	63.4733	48.7031
 53.3	944.805	1033.89	738.621	614.96	781.978	587.799	824.029	1370.17	614.312	353.23	191.066	38.7827	109.357	115.151	205.042	241.488	45.7379	0	26.7968	165.554	169.664	131.67
 55.2	694.328	862.867	741.942	594.98	740.942	709.874	661.987	1982.83	537.661	283.583	39.3857	63.3503	0	115.09	217.789	95.7678	41.2267	39.2399	28.8179	223.105	88.2125	88.9349
 57.3	702.997	857.618	514.602	773.982	517.888	436.496	664.908	1418.39	537.778	153.83	95.9463	45.1506	0	120.899	163.54	65.0583	65.0472	0	78.9544	148.535	99.6194	83.0756
 59.4	682.641	746.004	608.122	463.242	620.372	527.121	582.177	1525.7	370.834	287.422	143.266	61.3806	37.6976	147.788	130.988	79.2339	1047.48	13.2717	38.5023	166.516	99.7947	34.8228
 61.5	512.371	711.698	627.391	566.843	563.282	512.554	580.251	1610.45	503.708	114.705	156.712	79.2767	37.7768	94.5635	256.469	52.5775	102.784	40.1624	24.9338	274.688	31.2954	98.9634
 63.8	477.908	770.542	402.111	542.01	558.961	471.263	375.527	1362.68	377.128	387.79	84.4365	56.2594	11.0079	115.032	89.8444	49.3925	37.7653	36.4066	5.64255	83.5076	109.421	58.0465
 66.1	555.831	584.557	459.499	683.132	437.541	457.913	410.478	1475.6	392.265	155.798	162.488	5.53264	0	93.5891	122.225	114.269	13.5314	48.5708	101.481	237.339	68.6285	81.1096
 68.5	678.338	580.03	668.086	419.953	385.536	397.694	298.949	1247.58	356.259	293.903	103.592	33.0415	34.5941	120.533	150.222	107.648	30.7581	0	48.3305	218.602	63.4666	0
 71.0	670.046	340.303	387.56	524.761	274.126	356.367	411.194	1030.15	426.125	50.0541	18.2343	32.9762	69.2784	139.402	173.48	70.7253	48.7391	68.8533	70.7506	180.765	89.6214	51.787
 73.7	484.612	643.898	329.024	430.495	415.895	246.748	432.906	1299.38	233.772	235.938	116.261	32.3947	48.0464	107.744	45.832	73.8283	1.25257	0.229656	21.139	207.151	144.54	80.2932
 76.4	616.592	499.558	384.935	288.941	334.829	388.222	347.963	1320.1	388.673	202.86	187.227	0	7.60022	115.561	78.1398	65.628	22.1478	26.3334	121.427	197.599	29.2007	22.7598
 79.1	774.279	623.456	454.716	268.55	337.229	410.535	357.168	1061.05	341.399	222.098	37.4287	117.665	49.3032	75.0344	247.264	224.148	8.96974	40.4509	115.532	188.955	119.585	58.239
 82.0	537.045	374.244	335.29	498.82	586.382	515.984	401.925	934.686	283.499	253.762	178.181	0	42.7105	81.0471	130.345	52.2904	55.4278	12.2901	136.647	260.955	97.3079	8.44076
 85.1	242.201	525.913	632.209	227.915	425.05	364.377	441.068	873.666	373.001	231.084	85.0511	0	60.0671	111.364	111.828	41.4256	37.684	82.3049	47.8634	201.694	88.9929	72.1605
 88.2	535.346	640.171	483.571	326.727	603.093	328.725	561.975	871.935	302.35	323.211	64.3971	43.9753	33.206	30.9822	168.99	64.9618	32.7318	46.2915	30.9935	209.533	57.5327	55.1071
 91.4	760.029	526.939	533.906	516.352	464.429	412.727	336.676	714.933	371.959	165.404	103.764	39.7817	31.6042	78.4476	149.571	76.5775	26.5211	6.59485	141.398	142.58	77.7497	50.8011
 94.7	745.728	455.452	547.721	517.634	563.232	582.735	536.144	889.602	176.387	189.685	124.831	38.682	66.7136	58.4973	220.892	84.4604	23.8099	39.9771	75.7824	124.674	101.548	21.8317
 98.2	502.251	636.119	512.45	341.677	592.435	519.127	412.426	958.866	195.649	271.598	99.4097	93.9773	42.2493	165.939	228.506	35.8219	42.2974	79.0422	129.184	263.031	68.106	0
101.8	661.984	378.349	456.01	440.496	633.027	565.576	965.163	1102.48	341.544	342.439	55.0502	29.2577	27.881	117.002	153.175	74.1649	51.6881	76.0569	125.06	278.357	93.901	38.6888
105.5	483.019	1050.52	668.233	536.033	612.968	546.107	497.902	434.453	233.944	250.954	150.509	48.9622	67.6976	177.113	230.868	128.151	48.2386	44.6165	181.28	345.814	135.297	135.395
109.4	783.726	716.689	697.492	539.208	618.344	481.77	421.832	968.472	311.637	287.509	177.398	0	16.7799	201.359	203.693	59.9384	83.8996	83.8996	160.618	352.378	117.459	67.1197
113.4	692.536	592.093	596.622	954.969	666.114	592.093	443.908	1002.57	374.92	319.737	83.4396	100.3	50.1499	183.883	241.187	157.604	66.8665	50.1499	140.887	234.033	117.016	59.5687
117.6	762.647	799.85	691.578	548.512	743.419	544.468	495.275	751.202	295.233	279.744	156.451	49.7378	16.5793	116.055	132.634	66.3171	33.1586	66.3171	33.1586	116.055	99.4757	56.9757
121.9	644.339	682.041	757.749	609.286	505.498	522.019	546.686	563.208	416.221	249.299	99.1291	82.6076	49.5646	198.258	231.301	84.0837	82.6076	16.5215	82.6076	199.734	132.172	33.043
126.3	695.438	693.966	647.93	809.23	438.283	524.471	650.872	552.075	323.019	370.947	92.4927	98.7972	65.8648	131.73	181.128	47.9275	49.3986	32.9324	115.263	206.285	108.959	82.331
131.0	668.831	652.683	449.441	553.673	432.762	576.371	433.027	727.669	317.87	235.804	104.763	32.8264	0	147.719	98.2138	65.6528	32.8264	32.8264	163.867	219.656	121.177	49.2396
135.8	552.425	620.66	409.06	429.002	519.7	569.052	644.234	595.941	281.476	281.476	81.8121	49.0872	32.7248	183.037	131.164	163.624	32.7248	19.4125	65.7142	251.536	120.637	98.1745
140.7	548.652	643.933	437.034	528.677	302.813	417.538	325.313	649.46	341.119	230.032	49.1678	49.1678	65.557	144.448	131.114	101.973	32.7785	78.8912	114.725	92.2253	141.393	32.7785
145.9	457.511	557.462	465.201	588.095	357.56	557.462	505.326	543.247	264.135	176.958	65.6735	49.2552	16.4184	50.6958	98.5103	111.284	49.2552	0	98.5103	147.765	131.347	65.6735
151.2	466.222	599.354	454.868	355.901	311.091	382.919	258.389	453.431	293.281	147.359	81.8661	16.3732	49.1197	80.4295	196.479	0	16.3732	49.1197	81.8661	147.359	81.8661	98.2393
156.8	356.631	423.589	298.901	336.327	229.687	286.085	308.745	418.667	180.468	136.172	16.4062	16.4062	0	82.0311	98.4373	65.6249	0	32.8124	21.3281	86.9529	131.25	0
Scan Up Time(s)	240	240	240	240	240	240	240	240	240	240	240	240	240	240	240	240	240	240	240	240	240	240
Retrace Time(s)	60	60	60	60	60	60	60	60	60	60	60	60	60	60	60	60	60	60	60	60	60	60
Down Scan First	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Scans Per Sample	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
