Sample File	D:\OlinCollege\All_data\OlinCollege\Austin Air PREFILTER\High2.S80
Classifier Model	3080
DMA Model	3085
DMA Inner Radius(cm)	0.00937
DMA Outer Radius(cm)	0.01905
DMA Characteristic Length(cm)	0.04987
CPC Model	3775 Low Flow
Gas Viscosity (kg/(m*s))	1.822e-005
Mean Free Path (m)	6.642e-008
Channels/Decade	64
Multiple Charge Correction	TRUE
Nanoparticle Aggregate Mobility Analysis	FALSE
Diffusion Correction	TRUE
Gas Density	0.0012
Units	dw/dlogDp
Weight	Number
Sample #	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22
Date	03/20/17	03/20/17	03/20/17	03/20/17	03/20/17	03/20/17	03/20/17	03/20/17	03/20/17	03/20/17	03/20/17	03/20/17	03/20/17	03/20/17	03/20/17	03/20/17	03/20/17	03/20/17	03/20/17	03/20/17	03/20/17	03/20/17
Start Time	18:22:31	18:27:35	18:32:35	18:37:35	18:42:35	18:47:35	18:52:35	18:57:35	19:02:35	19:07:35	19:12:35	19:17:35	19:22:35	19:27:35	19:32:35	19:37:35	19:42:35	19:47:35	19:52:35	19:57:35	20:02:35	20:07:35
Diameter Midpoint
 17.5	6290.64	9154.74	11236.3	48624.5	119439	235673	398407	392379	143769	49466.2	17451.3	7403.8	3600.83	1646.09	558.539	205.762	308.642	0	102.881	0	102.881	0
 18.1	5580.21	8130.19	9050.04	27586	79740.9	172144	303345	311624	118677	44448	12728.3	4966.31	2498.79	864.966	929.805	384.429	0	480.536	96.1073	0	96.1073	192.215
 18.8	6194.22	6634.97	9627.51	21604	60541	123191	236049	256375	98208	38974.7	12088.6	4357.32	1936.25	630.106	260.714	180.03	0	360.06	360.06	180.03	180.03	180.03
 19.5	5855.22	6796.22	8548.27	13748.8	37164.1	76065.9	164465	195910	73556.9	25853.3	11126.3	3735.77	1560.82	590.908	369.943	422.077	337.662	253.246	0	253.246	84.4155	168.831
 20.2	5513.2	5978.33	9387.88	13948.7	23701.3	53990.9	119160	140786	56289.4	21110.4	9042.57	3740.32	1266.98	713.368	445.268	317.052	79.2631	317.052	237.789	0	79.2631	158.526
 20.9	5318.99	6650.57	7436.17	9280.81	13426.3	34625.4	77256.4	102414	37705	15721.7	5972.29	3024.29	1160.17	595.23	73.4466	114.817	146.419	147.583	222.452	222.445	148.48	223.015
 21.7	8584.24	7036.59	7208.49	8786.6	10951.8	19764.9	53932.7	70851.7	27875.4	11423.3	4224.41	1573.88	1082.95	420.105	140.396	108.101	0	69.3827	209.367	138.551	139.208	357.654
 22.5	4904.97	6839.77	7366.17	7500.24	8358.34	13923.9	31270.7	43986.1	18803.4	7587.46	2493.34	1380.75	460.849	459.608	196.906	123.839	65.8104	65.2222	65.8101	261.981	195.536	123.034
 23.3	4514.86	6667.88	5738.01	6113.29	7478.66	11719.3	19398.2	30029.8	12446.9	5507.69	1843.75	874.077	121.478	369.352	245.78	121.494	60.7528	0	248.639	246.479	247.977	59.9626
 24.1	3630.45	5257.5	5033.05	6204.69	6814.01	8481.35	14495.3	18441.2	7891.92	3082.71	1176.56	694.459	290.169	234.035	57.7952	173.979	117.024	56.2425	115.513	56.981	174.014	173.27
 25.0	3454.6	5512.87	5241.47	5567.43	7194.21	6094.76	9268.64	12393.8	5172.15	2663.62	984.356	219.639	275.652	165.836	111.038	165.851	1998.99	0	333.115	110.13	110.977	53.7389
 25.9	3087.94	5361.07	4833.89	5364.43	5474.44	5369.03	7682.06	9733.35	5139.37	1647.08	567.455	282.763	155.328	209.482	211.038	0	473.774	156.767	52.7709	176.189	51.1505	209.526
 26.9	3335.69	4056.75	3459.49	4226.71	4660.53	5512.95	5556.62	7742.14	3102.67	1528.75	397.705	481.334	197.478	149.741	49.3122	0	98.6791	200.903	251.064	179.081	200.896	0
 27.9	2569.02	3808.68	3902.38	3856.12	3700.74	4057.3	5025.16	6207.79	2543.77	893.627	176.998	380.203	94.0213	0	45.5907	45.7193	139.627	46.6905	140.443	45.8169	46.1259	46.5187
 28.9	1967.51	4071.57	3139.75	3235.79	2922.3	3868.59	3663.72	5281.15	1507.28	702.578	628.947	267.082	42.0706	285.092	41.9736	106.914	59.1075	45.1421	88.5044	135.814	85.8816	43.5025
 30.0	2049.7	2698.66	2711.49	2734.86	2594.37	3278.23	3022.81	3703.56	1852.38	787.222	379.09	122.404	37.5673	68.678	80.9654	110.203	197.76	109.779	83.1594	83.6625	41.9529	40.6071
 31.1	1764.75	2439.12	2399.33	2687.49	2368.8	2886.01	2267.11	3117.72	1397.3	641.301	194.268	114.151	77.334	77.3355	0	38.3644	81.8615	51.7229	82.4563	122.059	79.9077	70.2803
 32.2	1620.87	3541.01	2571.39	2146.09	2195.55	2569.97	2460.66	3492.19	1455.51	542.021	230.451	107.311	0	72.2523	35.6396	38.2311	0	34.8746	0	77.6393	113.809	84.4558
 33.4	1852.87	2232.16	2553.15	1977.16	2424.54	2918.88	2277.39	3444.07	1717.28	431.002	254.788	182.276	145.658	184.187	146.229	144.482	72.1181	33.8631	0	110.018	32.934	111.85
 34.6	1688.76	2570.23	2018.31	1944.61	1823.88	1714.2	1910.18	3070.98	1396.88	559.726	128.34	30.5449	108.873	0	33.2579	71.5762	0	104.605	70.0895	70.2712	70.6304	103.477
 35.9	1438	1495.83	1626.31	2021.63	1575.12	2085.44	2340.45	3035.09	915.059	289.166	257.624	99.5328	91.997	27.976	0	28.8207	0	30.0497	0	33.3762	0	72.9865
 37.2	1656.75	1479.44	2253.66	1682.4	1981.32	2019.22	2338.45	2887.31	1082.72	364.744	484.15	82.4696	95.7469	60.3654	0	24.9556	29.4138	59.732	0	120.299	62.6185	52.6548
 38.5	1576.77	2271.87	1887.38	1753.59	2048.24	1619.49	1429.35	2756.31	1239.26	289.897	115.686	26.2107	122.05	24.9502	28.527	0	56.9425	0	0	59.7251	0	122.366
 40.0	1757.24	2167.91	1651.59	1760.94	1099.88	1732.08	1631.78	2518.89	1430.56	214.941	411.809	114.128	22.7597	119.392	53.6917	58.6076	85.5176	26.4339	60.8686	55.377	29.5508	26.7559
 41.4	1575.94	2116.07	2120.41	1899.93	1399.17	1547.54	1620.96	2338.23	1298.09	668.08	162.337	23.1366	82.8888	106.516	85.56	0	79.3072	0	56.951	0	145.289	50.055
 42.9	1484.1	2184.79	2014.96	1605.13	1923.08	1806.02	2003.82	2159.99	1285.82	325.964	189.679	159.685	136.123	31.7554	138.399	80.12	46.887	50.9998	83.6541	62.8772	23.1691	52.3768
 44.5	2094.48	1805.83	2100.72	2147.5	2209.17	1885.1	1634.12	1944.86	1250.79	408.309	292.224	207.435	133.137	108.007	52.8084	76.859	15.9645	131.692	0	39.5624	49.7355	109.59
 46.1	1692.39	2322.08	2014.47	1646.87	1936.04	1830.81	2042.86	2644.26	1065.39	540.742	140.371	257.385	23.0548	156.394	76.9819	0	0	101.644	0	21.542	99.1974	51.8379
 47.8	2162.17	2186.58	1877.36	1828.28	2086.23	2025.36	1935.17	2141.44	1428.64	452.976	145.637	127.651	99.1972	72.7349	97.5371	150.841	73.6439	72.9965	76.065	69.1977	103.099	0
